,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23856,27,100000,MORTGAGE,2,MEDICAL,A,16000,6.54,0,0.16,N,5
23857,35,31000,OWN,0,MEDICAL,C,4275,10.28,0,0.14,N,7
23858,27,100000,MORTGAGE,0,PERSONAL,A,6575,5.79,0,0.07,N,6
23859,31,100000,MORTGAGE,6,HOMEIMPROVEMENT,C,13000,12.61,0,0.13,N,7
23860,29,100000,MORTGAGE,3,DEBTCONSOLIDATION,A,4800,5.79,0,0.05,N,9
23861,35,93000,RENT,12,VENTURE,C,14000,13.16,0,0.15,N,6
23862,30,100000,MORTGAGE,13,PERSONAL,A,10000,6.17,0,0.1,N,9
23863,29,100000,MORTGAGE,13,MEDICAL,A,20000,6.54,0,0.2,N,5
23864,27,100000,MORTGAGE,1,HOMEIMPROVEMENT,A,20000,6.17,0,0.2,N,7
23865,34,100000,MORTGAGE,8,HOMEIMPROVEMENT,A,15000,6.17,0,0.15,N,10
23866,28,100000,MORTGAGE,12,PERSONAL,A,10000,5.42,0,0.1,N,8
23867,29,100000,MORTGAGE,1,DEBTCONSOLIDATION,A,12000,6.91,0,0.12,N,10
23868,28,100000,MORTGAGE,3,MEDICAL,C,8000,13.98,0,0.08,Y,6
23869,28,100000,OWN,5,VENTURE,C,11000,13.61,0,0.11,Y,8
23870,30,100000,MORTGAGE,14,EDUCATION,A,13000,7.88,0,0.13,N,9
23871,27,100000,RENT,7,MEDICAL,B,14000,10.62,0,0.14,N,8
23872,33,103560,RENT,5,EDUCATION,E,14000,17.56,0,0.14,N,5
23873,30,105000,RENT,3,DEBTCONSOLIDATION,B,14000,11.49,0,0.13,N,6
23874,29,100000,MORTGAGE,9,VENTURE,C,25000,13.23,0,0.25,Y,8
23875,27,100000,MORTGAGE,4,EDUCATION,F,20500,18.67,0,0.2,N,7
23876,33,100000,MORTGAGE,12,VENTURE,B,8000,11.86,0,0.08,N,7
23877,29,100000,MORTGAGE,3,PERSONAL,D,13000,15.33,0,0.13,N,6
23878,32,100000,MORTGAGE,4,PERSONAL,A,6000,7.14,0,0.06,N,10
23879,33,88000,MORTGAGE,17,DEBTCONSOLIDATION,C,20000,13.48,1,0.23,Y,10
23880,31,100000,MORTGAGE,5,DEBTCONSOLIDATION,A,11000,7.51,0,0.11,N,5
23881,29,88000,MORTGAGE,6,DEBTCONSOLIDATION,E,16000,16.45,1,0.18,N,8
23882,30,110400,RENT,1,VENTURE,D,14000,16.89,1,0.13,N,6
23883,29,125000,RENT,2,DEBTCONSOLIDATION,A,14000,9.63,0,0.11,N,6
23884,33,100000,MORTGAGE,0,DEBTCONSOLIDATION,B,24000,10.25,0,0.24,N,6
23885,28,100000,MORTGAGE,13,HOMEIMPROVEMENT,A,12000,7.88,0,0.12,N,8
23886,29,100000,MORTGAGE,8,HOMEIMPROVEMENT,B,7000,9.88,0,0.07,N,10
23887,30,100000,MORTGAGE,7,PERSONAL,A,1000,6.76,0,0.01,N,6
23888,31,100000,MORTGAGE,0,VENTURE,C,20000,13.48,0,0.2,Y,6
23889,28,100000,MORTGAGE,13,VENTURE,A,13000,8.59,0,0.13,N,5
23890,28,100000,OWN,7,MEDICAL,C,18000,13.92,0,0.18,Y,9
23891,35,138000,RENT,2,PERSONAL,A,14000,7.9,1,0.1,N,8
23892,33,100000,OWN,3,MEDICAL,B,25000,12.18,0,0.25,N,10
23893,30,100000,MORTGAGE,14,MEDICAL,B,15000,11.14,0,0.15,N,9
23894,29,100000,OWN,0,VENTURE,B,15800,11.14,0,0.16,N,6
23895,28,100000,MORTGAGE,6,MEDICAL,B,24000,11.48,0,0.24,N,9
23896,29,100000,MORTGAGE,4,VENTURE,C,20000,13.57,0,0.2,Y,9
23897,35,100000,OWN,9,VENTURE,A,10000,8.59,0,0.1,N,7
23898,28,100000,MORTGAGE,3,VENTURE,B,5300,11.14,0,0.05,N,5
23899,32,48000,RENT,3,EDUCATION,C,14100,13.49,0,0.29,N,5
23900,28,100000,MORTGAGE,4,VENTURE,B,20000,11.48,0,0.2,N,5
23901,30,83203,RENT,6,MEDICAL,A,14100,6.03,0,0.17,N,8
23902,35,30000,RENT,4,MEDICAL,C,14125,12.99,1,0.47,Y,10
23903,29,100000,MORTGAGE,2,HOMEIMPROVEMENT,D,20000,14.61,0,0.2,Y,10
23904,28,30000,RENT,0,DEBTCONSOLIDATION,D,14125,14.74,1,0.47,N,10
23905,27,31897,RENT,8,MEDICAL,C,14125,12.68,1,0.44,N,10
23906,28,100000,MORTGAGE,3,EDUCATION,C,10000,12.84,0,0.1,Y,5
23907,31,100000,MORTGAGE,0,HOMEIMPROVEMENT,A,15000,9.63,0,0.15,N,7
23908,35,88000,MORTGAGE,4,PERSONAL,D,10000,14.11,1,0.11,Y,6
23909,33,34800,RENT,17,HOMEIMPROVEMENT,B,14125,10.37,1,0.41,N,8
23910,30,36500,RENT,5,EDUCATION,A,14125,8.9,1,0.39,N,7
23911,27,100000,MORTGAGE,2,MEDICAL,A,2000,8.0,0,0.02,N,5
23912,28,100000,MORTGAGE,2,PERSONAL,A,13500,9.38,0,0.14,N,9
23913,27,100000,MORTGAGE,2,MEDICAL,C,10000,12.09,0,0.1,Y,9
23914,27,39000,RENT,5,EDUCATION,A,14125,8.49,1,0.36,N,5
23915,30,100000,MORTGAGE,5,PERSONAL,C,7500,11.59,0,0.07,Y,6
23916,31,100000,MORTGAGE,8,VENTURE,B,7000,10.08,0,0.07,N,10
23917,33,100000,MORTGAGE,1,HOMEIMPROVEMENT,B,25000,10.39,0,0.25,N,8
23918,29,40000,RENT,3,MEDICAL,B,14150,12.69,1,0.35,N,7
23919,35,100000,MORTGAGE,13,EDUCATION,F,12000,15.76,0,0.12,N,6
23920,34,30000,OWN,3,HOMEIMPROVEMENT,C,8875,14.27,0,0.3,Y,8
23921,29,100000,MORTGAGE,7,MEDICAL,C,15000,12.04,0,0.15,N,5
23922,27,100000,MORTGAGE,10,MEDICAL,B,12000,9.96,0,0.12,N,10
23923,27,100000,MORTGAGE,0,HOMEIMPROVEMENT,A,5000,8.07,0,0.05,N,10
23924,33,88296,MORTGAGE,0,DEBTCONSOLIDATION,E,15000,15.88,1,0.17,N,8
23925,32,30000,RENT,5,EDUCATION,C,14300,13.49,1,0.48,N,8
23926,27,30000,RENT,0,MEDICAL,B,14300,10.39,1,0.48,N,6
23927,27,100500,MORTGAGE,11,EDUCATION,C,15000,14.65,0,0.15,N,6
23928,30,31800,RENT,2,VENTURE,B,14400,10.75,1,0.45,N,7
23929,35,100596,MORTGAGE,2,PERSONAL,B,25000,10.59,0,0.25,N,8
23930,30,100800,MORTGAGE,5,VENTURE,B,22000,12.42,0,0.22,N,7
23931,29,36000,RENT,0,MEDICAL,B,14400,10.62,1,0.4,N,6
23932,35,100843,MORTGAGE,6,MEDICAL,C,2800,12.87,0,0.03,N,5
23933,27,88970,MORTGAGE,5,DEBTCONSOLIDATION,B,20000,11.99,1,0.22,N,6
23934,28,101000,MORTGAGE,4,EDUCATION,B,5000,9.91,0,0.05,N,5
23935,32,101000,MORTGAGE,12,DEBTCONSOLIDATION,B,8000,11.49,0,0.08,N,5
23936,32,101000,MORTGAGE,5,EDUCATION,C,3375,14.79,0,0.03,N,8
23937,33,101000,MORTGAGE,8,HOMEIMPROVEMENT,A,5000,7.49,0,0.05,N,7
23938,31,101000,MORTGAGE,5,EDUCATION,A,18000,8.49,0,0.18,N,6
23939,31,38000,RENT,15,VENTURE,A,14400,8.94,1,0.38,N,7
23940,29,101000,OWN,6,HOMEIMPROVEMENT,B,12000,12.18,0,0.12,N,8
23941,30,43000,RENT,2,DEBTCONSOLIDATION,A,14400,6.99,1,0.33,N,10
23942,32,30000,OWN,10,HOMEIMPROVEMENT,A,17875,6.99,0,0.6,N,5
23943,28,101000,MORTGAGE,8,MEDICAL,A,15000,8.94,0,0.15,N,9
23944,31,101000,MORTGAGE,6,PERSONAL,A,12000,9.63,0,0.12,N,7
23945,28,101000,MORTGAGE,7,PERSONAL,A,6000,8.32,0,0.06,N,9
23946,27,101004,MORTGAGE,2,MEDICAL,A,11025,7.9,0,0.11,N,5
23947,29,30000,OWN,0,VENTURE,A,4000,7.49,0,0.13,N,5
23948,27,75905,OWN,0,MEDICAL,F,18000,17.26,1,0.2,N,8
23949,35,101400,MORTGAGE,11,HOMEIMPROVEMENT,A,4500,9.32,0,0.04,N,5
23950,31,101416,MORTGAGE,9,HOMEIMPROVEMENT,C,15000,12.87,0,0.15,Y,8
23951,29,44500,RENT,3,VENTURE,C,14400,13.61,1,0.32,Y,10
23952,29,45000,RENT,14,PERSONAL,A,14400,7.29,1,0.32,N,9
23953,30,90000,MORTGAGE,7,DEBTCONSOLIDATION,A,4800,8.9,1,0.05,N,5
23954,30,102000,MORTGAGE,8,HOMEIMPROVEMENT,D,15000,15.62,0,0.15,Y,8
23955,33,102000,MORTGAGE,6,EDUCATION,C,8700,12.99,0,0.09,Y,9
23956,27,102000,MORTGAGE,1,PERSONAL,B,16000,11.99,0,0.16,N,5
23957,28,102000,MORTGAGE,0,PERSONAL,A,10000,5.99,0,0.1,N,10
23958,27,102000,MORTGAGE,9,PERSONAL,A,6000,7.49,0,0.06,N,9
23959,33,58000,RENT,0,VENTURE,B,14400,9.91,0,0.25,N,5
23960,30,102000,MORTGAGE,4,EDUCATION,A,12250,7.66,0,0.12,N,8
23961,31,102000,MORTGAGE,5,EDUCATION,A,4000,7.88,0,0.04,N,10
23962,29,102000,MORTGAGE,13,MEDICAL,A,6000,7.88,0,0.06,N,9
23963,28,65000,RENT,7,MEDICAL,B,14400,11.14,0,0.22,N,5
23964,28,102000,MORTGAGE,2,VENTURE,B,10000,12.18,0,0.1,N,7
23965,34,68000,RENT,5,HOMEIMPROVEMENT,A,14400,8.59,0,0.21,N,5
23966,27,102000,MORTGAGE,2,DEBTCONSOLIDATION,B,7200,11.26,0,0.07,N,8
23967,27,102000,MORTGAGE,1,HOMEIMPROVEMENT,C,15000,12.84,0,0.15,N,7
23968,27,102000,MORTGAGE,6,VENTURE,A,10000,9.63,0,0.1,N,9
23969,29,102000,OWN,10,MEDICAL,B,18000,9.33,0,0.18,N,7
23970,28,102058,MORTGAGE,13,EDUCATION,C,15000,13.92,0,0.15,Y,8
23971,33,102368,MORTGAGE,6,HOMEIMPROVEMENT,B,11000,11.14,0,0.11,N,8
23972,28,73500,RENT,0,HOMEIMPROVEMENT,C,14400,12.98,0,0.2,Y,6
23973,27,102400,MORTGAGE,2,EDUCATION,D,25000,15.57,0,0.24,N,10
23974,30,102489,MORTGAGE,14,PERSONAL,B,25000,12.18,0,0.24,N,7
23975,27,102500,MORTGAGE,3,HOMEIMPROVEMENT,B,8000,10.59,0,0.08,N,6
23976,27,102500,MORTGAGE,0,DEBTCONSOLIDATION,B,9000,11.49,0,0.09,N,6
23977,28,102500,MORTGAGE,12,MEDICAL,A,6000,5.79,0,0.06,N,8
23978,30,102540,MORTGAGE,6,HOMEIMPROVEMENT,A,1500,7.9,0,0.01,N,5
23979,27,75000,RENT,1,EDUCATION,B,14400,11.36,0,0.19,N,7
23980,31,102672,OWN,4,EDUCATION,A,10000,7.9,0,0.1,N,10
23981,31,103000,MORTGAGE,8,DEBTCONSOLIDATION,B,14000,9.91,0,0.14,N,7
23982,33,103000,MORTGAGE,5,EDUCATION,A,24000,7.49,0,0.23,N,10
23983,32,103000,MORTGAGE,3,MEDICAL,A,6000,7.49,0,0.06,N,8
23984,30,103000,MORTGAGE,14,PERSONAL,A,6400,7.49,0,0.06,N,9
23985,28,103000,MORTGAGE,2,EDUCATION,A,5000,5.42,0,0.05,N,5
23986,34,103000,MORTGAGE,5,VENTURE,A,3525,5.42,0,0.03,N,8
23987,29,103000,MORTGAGE,13,MEDICAL,A,4500,7.29,0,0.04,N,6
23988,27,103000,MORTGAGE,8,MEDICAL,A,8800,7.29,0,0.09,N,8
23989,28,103000,MORTGAGE,4,VENTURE,A,10000,7.51,0,0.1,N,10
23990,30,79820,RENT,4,EDUCATION,C,14400,13.49,0,0.18,N,6
23991,34,103000,MORTGAGE,5,VENTURE,B,16000,10.62,0,0.16,N,7
23992,32,84000,RENT,4,PERSONAL,B,14400,11.99,0,0.17,N,6
23993,28,103200,MORTGAGE,7,EDUCATION,B,9000,9.88,0,0.09,N,6
23994,27,85000,RENT,4,VENTURE,A,14400,8.49,0,0.17,N,10
23995,30,103500,MORTGAGE,14,VENTURE,D,24150,14.61,0,0.23,N,9
23996,28,85000,RENT,1,EDUCATION,A,14400,9.07,0,0.17,N,8
23997,28,103800,MORTGAGE,4,MEDICAL,C,10000,14.27,0,0.1,Y,8
23998,28,103992,MORTGAGE,3,PERSONAL,B,18000,10.99,0,0.17,N,7
23999,27,104000,MORTGAGE,11,PERSONAL,B,10000,10.65,0,0.1,N,9
24000,29,104000,MORTGAGE,7,DEBTCONSOLIDATION,A,35000,7.49,0,0.34,N,8
24001,27,104000,OWN,4,EDUCATION,E,35000,17.99,0,0.34,Y,6
24002,29,104000,MORTGAGE,6,HOMEIMPROVEMENT,A,18000,7.66,0,0.17,N,7
24003,33,104000,MORTGAGE,15,MEDICAL,B,3500,10.74,0,0.03,N,6
24004,29,30000,OWN,0,PERSONAL,A,10000,6.17,0,0.33,N,5
24005,32,100000,RENT,7,EDUCATION,C,14400,13.35,0,0.14,Y,7
24006,28,100000,RENT,10,HOMEIMPROVEMENT,C,14400,13.85,0,0.14,N,9
24007,28,92000,MORTGAGE,8,PERSONAL,C,7750,14.22,1,0.08,N,6
24008,32,28800,RENT,4,PERSONAL,E,14500,16.7,1,0.5,N,10
24009,32,104000,MORTGAGE,12,VENTURE,E,17000,14.82,0,0.16,Y,7
24010,27,104525,MORTGAGE,11,HOMEIMPROVEMENT,A,6000,7.4,0,0.06,N,8
24011,30,105000,MORTGAGE,8,DEBTCONSOLIDATION,A,26000,7.51,0,0.25,N,10
24012,34,31000,RENT,5,MEDICAL,A,14500,7.88,1,0.47,N,10
24013,32,105000,MORTGAGE,17,MEDICAL,C,5000,14.65,0,0.05,N,9
24014,33,105000,MORTGAGE,4,HOMEIMPROVEMENT,B,26375,9.91,0,0.25,N,9
24015,29,105000,MORTGAGE,4,VENTURE,A,12000,6.62,0,0.11,N,7
24016,35,32000,RENT,4,MEDICAL,A,14500,6.17,1,0.45,N,9
24017,27,35000,RENT,4,DEBTCONSOLIDATION,C,14500,13.98,1,0.41,Y,8
24018,30,105000,MORTGAGE,6,EDUCATION,A,10000,5.99,0,0.1,N,8
24019,34,105000,MORTGAGE,14,VENTURE,A,12000,6.99,0,0.11,N,5
24020,28,30000,RENT,1,MEDICAL,B,14500,11.14,1,0.48,N,8
24021,29,105000,MORTGAGE,4,HOMEIMPROVEMENT,A,3000,5.99,0,0.03,N,6
24022,30,40581,RENT,14,VENTURE,C,14500,13.23,1,0.36,N,10
24023,32,105000,MORTGAGE,5,EDUCATION,A,12100,5.99,0,0.12,N,6
24024,27,105000,MORTGAGE,7,EDUCATION,A,11000,7.49,0,0.1,N,5
24025,35,105000,MORTGAGE,18,PERSONAL,B,3000,10.37,0,0.03,N,7
24026,32,79050,MORTGAGE,10,MEDICAL,F,24000,18.62,1,0.26,Y,8
24027,34,105000,MORTGAGE,2,HOMEIMPROVEMENT,A,5000,5.42,0,0.05,N,7
24028,28,105000,MORTGAGE,8,VENTURE,B,12000,9.63,0,0.11,N,10
24029,27,105000,MORTGAGE,3,EDUCATION,C,25000,12.23,0,0.24,N,5
24030,29,105000,MORTGAGE,3,VENTURE,A,20000,6.91,0,0.19,N,8
24031,31,30000,OWN,2,HOMEIMPROVEMENT,B,2950,10.75,0,0.1,N,7
24032,27,105000,MORTGAGE,9,PERSONAL,A,24000,6.17,0,0.23,N,6
24033,32,105000,MORTGAGE,11,MEDICAL,A,20000,6.54,0,0.19,N,9
24034,27,30000,OWN,6,EDUCATION,D,1800,14.84,0,0.06,Y,5
24035,33,79050,MORTGAGE,17,MEDICAL,D,12750,15.95,1,0.14,N,10
24036,34,105000,MORTGAGE,2,MEDICAL,A,10000,7.51,0,0.1,N,7
24037,30,105000,MORTGAGE,0,VENTURE,C,6000,14.72,0,0.06,Y,10
24038,28,105000,MORTGAGE,1,MEDICAL,B,25000,11.12,0,0.24,N,9
24039,29,105000,MORTGAGE,13,HOMEIMPROVEMENT,A,12000,7.88,0,0.11,N,7
24040,31,30000,OWN,6,VENTURE,B,2500,11.36,0,0.08,N,9
24041,29,105000,MORTGAGE,13,DEBTCONSOLIDATION,B,17000,10.25,0,0.16,N,10
24042,27,76000,RENT,2,MEDICAL,C,14500,12.73,0,0.19,N,10
24043,30,105000,OWN,14,HOMEIMPROVEMENT,B,15400,11.36,0,0.15,N,10
24044,30,105000,MORTGAGE,12,EDUCATION,A,12000,7.88,0,0.11,N,6
24045,30,105000,MORTGAGE,14,HOMEIMPROVEMENT,B,13000,10.25,0,0.12,N,9
24046,28,76113,RENT,4,HOMEIMPROVEMENT,C,14500,12.61,1,0.19,N,7
24047,30,105000,MORTGAGE,5,EDUCATION,B,20000,11.83,0,0.19,N,5
24048,33,90000,RENT,8,DEBTCONSOLIDATION,C,14500,14.65,0,0.16,N,9
24049,33,105000,MORTGAGE,12,HOMEIMPROVEMENT,A,7000,7.74,0,0.07,N,10
24050,30,30000,OWN,4,PERSONAL,D,8000,15.7,0,0.27,Y,10
24051,27,105000,MORTGAGE,5,EDUCATION,B,20000,11.48,0,0.19,N,6
24052,31,30000,OWN,2,VENTURE,A,10000,7.88,0,0.33,N,5
24053,29,105000,MORTGAGE,13,PERSONAL,C,5000,12.53,0,0.05,N,9
24054,28,105000,MORTGAGE,0,VENTURE,B,19000,12.21,0,0.18,N,6
24055,29,105000,MORTGAGE,11,HOMEIMPROVEMENT,D,15000,14.42,0,0.14,Y,5
24056,33,105000,MORTGAGE,6,PERSONAL,C,5150,12.41,0,0.05,Y,9
24057,27,105600,MORTGAGE,0,DEBTCONSOLIDATION,A,10000,7.29,0,0.09,N,6
24058,31,93900,MORTGAGE,13,VENTURE,F,24000,16.08,1,0.26,Y,6
24059,28,28800,RENT,1,EDUCATION,C,15000,14.65,1,0.52,Y,8
24060,27,106000,MORTGAGE,11,HOMEIMPROVEMENT,B,4000,11.71,0,0.04,N,6
24061,35,106000,MORTGAGE,8,DEBTCONSOLIDATION,C,15000,15.96,0,0.14,N,8
24062,33,106000,MORTGAGE,2,EDUCATION,A,6000,8.49,0,0.06,N,8
24063,34,106000,MORTGAGE,6,HOMEIMPROVEMENT,A,7200,7.29,0,0.07,N,8
24064,32,106000,MORTGAGE,12,HOMEIMPROVEMENT,A,12000,5.79,0,0.11,N,8
24065,31,106000,MORTGAGE,15,HOMEIMPROVEMENT,B,2400,9.63,0,0.02,N,6
24066,27,106000,MORTGAGE,5,HOMEIMPROVEMENT,C,24000,13.8,0,0.23,N,10
24067,28,28896,RENT,6,PERSONAL,C,15000,13.48,1,0.52,Y,8
24068,31,106000,MORTGAGE,5,DEBTCONSOLIDATION,A,15000,7.88,0,0.14,N,7
24069,31,30000,RENT,1,HOMEIMPROVEMENT,B,15000,10.0,1,0.5,N,6
24070,34,106000,MORTGAGE,3,MEDICAL,A,9000,7.88,0,0.08,N,6
24071,31,106000,MORTGAGE,3,MEDICAL,B,6000,10.99,0,0.06,N,7
24072,27,106000,OWN,3,PERSONAL,D,16000,14.96,0,0.15,Y,9
24073,28,31200,RENT,5,MEDICAL,B,15000,11.83,1,0.48,N,9
24074,28,106358,MORTGAGE,5,EDUCATION,A,13125,7.66,0,0.12,N,7
24075,31,30000,OWN,0,HOMEIMPROVEMENT,C,5000,12.53,0,0.17,Y,6
24076,35,106369,MORTGAGE,2,MEDICAL,A,8325,6.99,0,0.08,N,10
24077,29,106369,MORTGAGE,14,DEBTCONSOLIDATION,A,18000,6.17,0,0.17,N,9
24078,35,106800,MORTGAGE,4,DEBTCONSOLIDATION,A,8000,6.92,0,0.07,N,9
24079,30,32000,RENT,1,DEBTCONSOLIDATION,B,15000,12.42,1,0.47,N,5
24080,27,107000,MORTGAGE,11,VENTURE,B,35000,9.63,0,0.33,N,7
24081,29,107000,MORTGAGE,3,PERSONAL,B,25000,10.99,0,0.23,N,5
24082,27,32960,RENT,3,PERSONAL,A,15000,6.91,1,0.46,N,5
24083,27,107000,MORTGAGE,2,EDUCATION,A,10800,9.63,0,0.1,N,5
24084,30,107000,MORTGAGE,0,DEBTCONSOLIDATION,C,2500,10.78,0,0.02,Y,6
24085,27,107000,MORTGAGE,4,EDUCATION,A,11500,8.38,0,0.11,N,10
24086,32,107004,MORTGAGE,6,VENTURE,B,4200,11.71,0,0.04,N,8
24087,30,107004,MORTGAGE,3,VENTURE,C,12000,13.79,0,0.11,Y,10
24088,29,33600,RENT,7,VENTURE,B,2000,11.71,0,0.06,N,9
24089,28,107364,MORTGAGE,12,HOMEIMPROVEMENT,A,8000,6.76,0,0.07,N,9
24090,32,107400,OWN,2,MEDICAL,D,25000,15.21,0,0.23,N,10
24091,32,107800,OWN,3,EDUCATION,C,5200,14.65,0,0.05,Y,8
24092,29,34000,RENT,13,MEDICAL,C,2000,14.72,0,0.06,Y,7
24093,32,108000,MORTGAGE,5,VENTURE,B,12000,11.49,0,0.11,N,10
24094,28,108000,MORTGAGE,6,EDUCATION,B,27400,10.99,0,0.25,N,7
24095,29,35000,RENT,2,DEBTCONSOLIDATION,B,2000,9.63,0,0.06,N,8
24096,30,108000,MORTGAGE,14,HOMEIMPROVEMENT,B,5000,10.99,0,0.05,N,5
24097,33,108000,MORTGAGE,17,HOMEIMPROVEMENT,B,11500,9.99,0,0.11,N,7
24098,27,96000,MORTGAGE,3,VENTURE,C,3000,14.17,1,0.03,Y,9
24099,27,35040,RENT,11,MEDICAL,B,2000,10.99,0,0.06,N,10
24100,28,108000,MORTGAGE,4,DEBTCONSOLIDATION,B,10000,10.74,0,0.09,N,6
24101,27,108000,MORTGAGE,3,HOMEIMPROVEMENT,A,13750,5.79,0,0.13,N,5
24102,34,108000,MORTGAGE,4,PERSONAL,A,10000,6.91,0,0.09,N,6
24103,27,108000,MORTGAGE,6,MEDICAL,A,10000,6.54,0,0.09,N,8
24104,33,108000,MORTGAGE,17,PERSONAL,C,7200,14.35,0,0.07,Y,6
24105,29,108000,MORTGAGE,13,DEBTCONSOLIDATION,A,3500,6.76,0,0.03,N,5
24106,27,36000,RENT,2,MEDICAL,B,2000,11.99,0,0.06,N,8
24107,28,108000,MORTGAGE,4,HOMEIMPROVEMENT,C,5000,12.87,0,0.05,Y,9
24108,35,37000,RENT,2,DEBTCONSOLIDATION,B,2000,11.26,0,0.05,N,10
24109,32,108000,MORTGAGE,11,VENTURE,C,20000,12.53,0,0.19,Y,10
24110,29,108000,MORTGAGE,9,HOMEIMPROVEMENT,A,11400,9.32,0,0.11,N,5
24111,29,38000,RENT,3,MEDICAL,C,2000,12.87,0,0.05,Y,9
24112,33,96000,MORTGAGE,11,DEBTCONSOLIDATION,D,15000,14.62,1,0.16,Y,10
24113,29,108000,MORTGAGE,0,HOMEIMPROVEMENT,C,20000,10.59,0,0.19,Y,7
24114,28,108041,MORTGAGE,6,EDUCATION,C,5600,13.98,0,0.05,Y,7
24115,32,108202,MORTGAGE,6,MEDICAL,C,9600,13.79,0,0.09,Y,6
24116,35,108717,MORTGAGE,9,DEBTCONSOLIDATION,A,16000,6.99,0,0.15,N,5
24117,27,108928,MORTGAGE,9,EDUCATION,A,17600,7.88,0,0.16,N,8
24118,27,39000,RENT,4,EDUCATION,D,2000,16.07,0,0.05,N,7
24119,27,109000,MORTGAGE,7,EDUCATION,A,3950,6.03,0,0.04,N,7
24120,33,109000,MORTGAGE,4,MEDICAL,B,15000,11.49,0,0.14,N,5
24121,34,109000,OWN,14,HOMEIMPROVEMENT,C,15000,13.61,0,0.14,Y,7
24122,33,109000,MORTGAGE,4,PERSONAL,C,18400,12.41,0,0.17,Y,8
24123,29,82450,MORTGAGE,11,MEDICAL,E,7500,14.5,1,0.08,N,9
24124,27,97000,MORTGAGE,4,PERSONAL,C,8275,10.59,1,0.09,Y,5
24125,34,109200,MORTGAGE,18,VENTURE,C,6000,12.23,0,0.05,Y,9
24126,28,109200,MORTGAGE,12,PERSONAL,B,8000,11.12,0,0.07,N,6
24127,32,109488,MORTGAGE,16,HOMEIMPROVEMENT,C,12000,12.09,0,0.11,N,8
24128,32,29000,OWN,0,PERSONAL,A,2000,8.49,0,0.07,N,8
24129,34,109800,MORTGAGE,12,DEBTCONSOLIDATION,B,10000,10.99,0,0.09,N,8
24130,27,39600,RENT,4,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,6
24131,27,110000,MORTGAGE,11,HOMEIMPROVEMENT,A,3600,6.03,0,0.03,N,5
24132,29,110000,MORTGAGE,6,MEDICAL,B,5000,9.91,0,0.05,N,9
24133,35,110000,MORTGAGE,7,DEBTCONSOLIDATION,B,9000,11.71,0,0.08,N,9
24134,27,110000,MORTGAGE,0,EDUCATION,A,16000,7.9,0,0.15,N,7
24135,27,33600,RENT,11,DEBTCONSOLIDATION,A,15000,5.79,1,0.45,N,8
24136,28,110000,MORTGAGE,12,MEDICAL,A,6000,6.03,0,0.05,N,5
24137,28,110000,MORTGAGE,0,HOMEIMPROVEMENT,B,6000,10.65,0,0.05,N,8
24138,27,40800,RENT,3,VENTURE,A,2000,7.49,0,0.05,N,9
24139,27,41000,RENT,2,DEBTCONSOLIDATION,C,2000,15.27,0,0.05,Y,7
24140,33,42000,RENT,0,DEBTCONSOLIDATION,C,2000,14.65,0,0.05,N,10
24141,28,110000,MORTGAGE,12,VENTURE,A,17000,6.03,0,0.15,N,7
24142,30,110000,MORTGAGE,14,VENTURE,B,10000,10.65,0,0.09,N,8
24143,35,110000,MORTGAGE,7,EDUCATION,A,10200,5.42,0,0.09,N,6
24144,28,42000,RENT,3,DEBTCONSOLIDATION,B,2000,11.49,0,0.05,N,5
24145,32,110000,MORTGAGE,5,EDUCATION,B,10000,10.99,0,0.09,N,9
24146,30,98000,MORTGAGE,14,EDUCATION,B,9000,11.49,1,0.09,N,5
24147,30,98000,MORTGAGE,6,HOMEIMPROVEMENT,B,35000,10.59,1,0.36,N,8
24148,30,110000,MORTGAGE,8,MEDICAL,A,4800,5.99,0,0.04,N,5
24149,30,98000,MORTGAGE,3,DEBTCONSOLIDATION,D,5200,16.49,1,0.05,N,6
24150,31,110000,MORTGAGE,4,DEBTCONSOLIDATION,B,6000,11.99,0,0.05,N,7
24151,29,98000,MORTGAGE,2,HOMEIMPROVEMENT,B,7925,10.59,1,0.08,N,9
24152,33,110000,MORTGAGE,10,MEDICAL,A,18000,6.99,0,0.16,N,9
24153,30,44000,RENT,0,MEDICAL,A,2000,7.29,0,0.05,N,8
24154,30,110000,MORTGAGE,0,PERSONAL,B,12000,10.74,0,0.11,N,8
24155,34,110000,MORTGAGE,2,MEDICAL,A,10000,7.29,0,0.09,N,10
24156,27,110000,MORTGAGE,8,VENTURE,B,30000,11.11,0,0.27,N,6
24157,32,110000,MORTGAGE,2,VENTURE,B,5600,10.74,0,0.05,N,7
24158,27,28800,OWN,0,HOMEIMPROVEMENT,A,13000,6.92,0,0.45,N,10
24159,32,110000,MORTGAGE,16,HOMEIMPROVEMENT,A,6700,6.92,0,0.06,N,7
24160,30,110000,MORTGAGE,0,MEDICAL,A,6000,6.92,0,0.05,N,8
24161,28,110000,OWN,1,HOMEIMPROVEMENT,E,5000,17.51,0,0.05,N,10
24162,27,110000,MORTGAGE,0,MEDICAL,B,10000,10.37,0,0.09,N,9
24163,28,110000,MORTGAGE,3,VENTURE,A,11000,5.79,0,0.1,N,7
